Heaven/Earth 0=Heaven; 1=Earth,Condition: 1= In Play; 2=Out of play; 3=leading; 4=trailing,Number Requested,"X: 1=Left most column, counting to the right to max of 2 or 3","Y: 1 equals top row (i.e., out of play heavenly bead), counting downwards to 7. ",Correct on Search task? Trials weith incorrect search responses were excluded from analysis,RT,Abacus entered: Only relevent to dual task,Correct on Abacus: only relevent to dual task,"Number of columns: occasionally you will see 0s in this column, this means the participant was in a pilot version with 4 columns and should be excluded. ",Subject Number: Assigned when extracted from .mat instead of alpha numeric number to make some things in life easier,<3Std Dev: removing outliers (2s). Calculated in linear space. Needs to be redone in log space,Inout or Leading trailing trial,Subject ID,One/Two conditions,Order,Subj ID across Experiments for within subject analysis of order
1,4,540,3,7,1,3.1381778,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,4,780,3,5,1,0.94038642,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,2,37,2,6,1,1.278516,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,1,397,3,4,1,1.1906423,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,2,895,3,7,1,2.5551542,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,1,91,2,3,1,2.456684,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,2,700,2,5,1,3.0214273,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,3,21,1,4,1,2.0888265,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,4,50,2,5,1,2.3168845,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,3,9,1,7,1,5.0940279,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,2,599,1,7,1,1.6200419,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,4,20,2,4,1,1.1330459,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,1,56,3,3,1,1.1412677,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
0,4,120,3,1,1,2.005337,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,4,40,2,5,1,1.8193253,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,1,562,2,3,1,2.0031023,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,1,171,2,3,0,3.0201814,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,3,91,1,4,1,2.1916552,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,1,64,2,5,1,1.2149477,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,3,7,1,6,1,3.1460848,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,3,7,1,4,1,1.5908477,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,2,585,3,6,1,1.4407822,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
0,1,325,3,2,1,1.5034409,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,2,54,1,6,1,1.9160607,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,1,42,1,4,1,2.5975624,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,4,330,3,5,1,1.3502193,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,2,351,3,6,1,0.78293425,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,3,9,1,6,1,2.4675079,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,4,730,3,5,1,1.2049374,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,2,22,1,7,1,1.6368408,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
0,4,720,3,1,1,1.7253659,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,2,48,2,7,1,1.350266,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,3,6,1,7,1,1.0017287,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,1,305,1,4,1,2.4537558,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,4,70,2,6,1,1.5656806,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
0,3,6,1,1,1,1.1771198,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
0,4,80,2,1,1,0.74356768,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,3,25,1,6,1,1.3268775,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
0,4,90,2,1,1,0.86783964,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
0,3,23,1,1,1,1.9599877,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,2,51,1,6,1,1.1452942,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,2,41,2,6,1,1.5576399,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,4,850,3,4,1,0.69106999,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
0,1,88,2,2,1,0.97559854,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,3,25,1,6,1,1.2907291,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,1,4,2,6,1,0.66032376,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,4,60,2,5,1,0.8665719,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,4,70,2,6,1,0.8610148,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
0,4,440,3,1,1,2.6065407,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,1,65,1,3,1,0.73601772,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,2,615,3,5,1,1.2029135,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,4,960,3,7,1,2.1798793,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
0,2,31,2,1,1,1.4571628,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
0,1,65,2,2,1,1.734264,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
0,1,629,1,2,1,0.84306847,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,3,79,1,7,1,1.7202049,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,1,939,3,6,1,4.2261087,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
0,3,8,1,1,1,1.308179,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,1,571,2,4,1,1.0432164,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,2,131,1,5,1,1.4069707,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,1,84,2,3,1,1.5984982,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,3,89,1,6,0,1.1739446,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,4,610,3,6,1,2.5647047,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,4,660,3,7,0,0.90479693,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,1,128,2,4,0,3.1223542,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,2,1,1,4,1,1.9258989,0,0,2,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,2,800,3,5,1,1.3094134,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,3,39,1,5,1,1.1476003,0,0,3,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,3,7,1,7,1,0.87007658,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,3,1,1,5,1,1.2774218,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,4,50,2,6,1,1.188519,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,4,30,2,6,1,1.1207742,0,0,2,258,1,leading/trailing, aiSingleTask2nd.mat ,2,2, ai
1,2,571,2,7,1,1.2511218,0,0,3,258,1,IN/Out, aiSingleTask2nd.mat ,2,2, ai
1,2,69,1,7,1,2.4461928,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,4,1,4,1,1.9642583,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,4,70,2,1,1,2.3579705,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,9,1,6,1,1.6388268,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,2,60,2,1,1,2.5731865,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,3,1,1,6,1,3.245373,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,44,1,5,1,1.4660925,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,9,1,6,1,1.9430782,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,1,66,2,3,1,2.5597696,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,119,1,6,1,2.7524116,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,62,2,3,1,1.5542715,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,4,90,2,1,1,1.8919776,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,3,28,1,1,1,1.8000906,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,2,73,2,1,1,1.210898,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,3,46,1,5,1,2.0803109,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,1,578,2,2,1,1.3237838,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,310,3,4,1,1.2540407,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,8,1,4,1,2.2216607,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,2,36,2,5,1,1.725397,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,70,2,6,1,2.2638563,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,1,1,4,1,1.4898385,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,87,1,7,1,1.5489901,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,4,190,3,1,1,2.0311353,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,3,6,1,1,1,2.3339822,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,2,204,2,1,1,1.328788,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,3,75,1,5,1,1.5047736,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,1,10,1,3,1,2.619644,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,4,210,3,1,1,3.1789137,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,1,82,2,4,1,1.1697153,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,287,3,3,1,1.7260559,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,3,79,1,5,1,2.0379839,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,2,763,2,5,1,1.5400145,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,885,3,5,1,1.9333708,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,90,1,3,1,1.935308,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,779,3,6,1,1.5698444,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,139,1,3,1,3.2503611,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,870,3,5,1,1.6613195,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,80,2,4,1,2.414192,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,1,989,2,4,1,1.9638752,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,3,7,1,5,1,2.4357462,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,4,420,3,4,1,3.1371729,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,2,704,2,6,1,2.0831352,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,58,1,5,1,2.1642711,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,717,3,4,1,6.3323757,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,1,82,1,2,1,1.3020808,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,420,3,5,1,2.4947847,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,4,810,3,7,1,1.9792034,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,2,420,1,1,1,2.5707707,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,4,380,3,1,1,3.0190496,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,4,610,3,6,0,1.4410794,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,2,17,1,6,1,4.4761933,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,2,17,1,1,1,2.3176278,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,95,1,3,1,1.3722231,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,3,7,1,1,1,2.2132749,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,3,38,1,1,1,1.2662987,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,4,70,2,6,1,1.5555898,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,1,824,3,3,1,2.4630731,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,1,77,1,2,1,4.6175041,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,565,2,3,1,3.2060761,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,4,90,2,1,1,1.7460769,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,2,82,2,7,1,1.6676933,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,393,1,5,1,2.3135129,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,2,49,1,1,1,2.3174182,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,277,2,7,1,2.5333667,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,840,3,6,1,4.3451724,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,1,1,4,1,1.8566672,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,1,18,3,3,1,1.6125989,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,299,1,4,1,3.3064677,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,153,2,4,1,1.5018049,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,815,3,5,1,2.4257063,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,92,2,6,1,1.2057165,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,3,14,1,6,1,1.0246729,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,77,1,4,1,1.7606487,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,2,18,2,7,1,1.7291857,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,280,3,4,1,2.4453874,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,25,1,4,1,3.8622584,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,1,82,2,4,1,2.762863,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,90,2,5,1,1.2772252,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,2,99,1,1,1,2.4014692,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,3,81,1,1,1,3.4547815,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,1,725,1,2,1,1.3440626,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,10,2,5,1,1.9540722,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,2,16,1,7,1,2.1031096,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,3,9,1,6,1,1.7791509,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,2,286,3,6,1,3.0756179,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,3,4,1,1,1,3.1102613,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,4,850,3,5,1,2.2102729,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,1,217,2,3,1,2.2793196,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,244,2,3,1,1.1479215,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,720,3,7,1,2.6826465,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,82,1,4,1,1.420036,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,4,80,2,5,1,2.785272,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,4,830,3,6,1,1.6318292,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,2,1,4,1,2.435499,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,81,1,7,1,2.0305359,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,1,57,2,4,1,1.574575,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,40,2,5,1,1.4040341,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,4,910,3,5,1,3.0611118,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,2,28,1,7,1,1.4305046,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,1,67,1,2,1,1.4578465,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,3,74,1,1,1,4.1022382,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,4,40,2,4,1,2.156884,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,2,43,2,7,1,2.1505591,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,60,1,3,1,2.5807908,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,31,2,6,1,2.5141591,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,1,40,1,4,1,3.4061292,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,3,5,1,6,1,4.138642,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,2,881,3,7,1,1.7445589,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,3,3,1,5,1,2.032378,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,9,1,7,1,2.2760117,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,4,80,2,6,1,2.1838368,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,1,92,1,2,1,1.9098315,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,30,2,4,1,2.2941477,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,45,1,5,1,1.6504222,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,1,701,1,2,1,1.2846054,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,1,926,1,2,1,1.0696214,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,20,2,4,1,1.3471873,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,4,920,3,1,1,1.9489305,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,3,3,1,1,1,1.5903298,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
0,4,10,2,1,1,4.8263087,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,1,69,2,6,1,1.8132085,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,37,1,7,1,4.8339197,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,2,57,1,1,1,2.9895316,0,0,3,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,2,200,2,7,1,11.787281,0,0,3,259,2,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
1,4,830,3,7,1,1.6744884,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,4,60,2,6,1,2.61493,0,0,2,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,3,69,1,6,1,2.3790567,0,0,3,259,1,leading/trailing, hkpSingleTask2nd.mat ,2,2, hkp
1,1,78,2,4,1,1.4085702,0,0,2,259,1,IN/Out, hkpSingleTask2nd.mat ,2,2, hkp
0,2,574,3,1,1,1.7165653,0,0,3,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,3,63,1,7,1,1.9272106,0,0,3,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
1,4,970,3,5,1,0.82834789,0,0,3,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
1,4,50,2,7,1,0.8428658,0,0,2,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
1,4,970,3,7,1,1.695897,0,0,3,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
1,2,201,3,7,1,1.2049289,0,0,3,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,2,488,3,7,1,1.1162218,0,0,3,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,2,75,1,6,1,0.90954086,0,0,2,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,4,450,3,4,1,1.0460247,0,0,3,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
0,3,9,1,1,1,1.5710624,0,0,2,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
1,1,16,2,3,1,1.1939062,0,0,2,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,3,9,1,5,0,1.6939066,0,0,2,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
1,3,8,1,7,1,3.5673471,0,0,2,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
0,4,90,2,1,1,2.3207392,0,0,2,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
1,1,81,1,4,1,1.9883383,0,0,2,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,3,54,1,4,1,0.99064992,0,0,3,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
0,2,47,1,1,1,2.4204614,0,0,2,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
0,3,32,1,1,1,1.4439093,0,0,3,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
1,1,685,2,4,1,1.7988116,0,0,3,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,3,6,1,6,1,1.6725205,0,0,2,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
1,2,84,1,7,1,1.476223,0,0,2,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,1,97,2,3,1,0.76890243,0,0,2,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,4,570,3,5,1,0.9634319,0,0,3,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
0,1,15,2,2,1,1.394065,0,0,2,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,4,90,2,5,1,1.1251759,0,0,2,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
1,2,21,1,7,1,1.7013887,0,0,2,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,2,234,1,6,1,0.75501743,0,0,3,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,3,2,1,4,1,0.81308414,0,0,2,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
0,1,77,2,2,1,0.94348309,0,0,2,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,2,991,3,7,1,1.7601531,0,0,3,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,2,480,3,7,1,1.1658241,0,0,3,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,1,109,3,4,1,0.87803476,0,0,3,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
0,4,50,2,1,1,3.9172912,0,0,2,260,1,leading/trailing, jajSingleTask2nd.mat ,2,2, jaj
1,2,77,1,6,1,1.5229666,0,0,2,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
1,1,77,3,3,1,1.4133481,0,0,3,260,1,IN/Out, jajSingleTask2nd.mat ,2,2, jaj
